foundid,id,name,party,partyLabel,votes,election,electionLabel,ranking
,Q1701413,John Peyton,Q9626,Conservative Party (UK),24059,Q918412,General election 1955,1
,,Moss Murray,Q9630,Labour Party (UK),19793,Q918412,General election 1955,2
,,Geoffrey Fawsitt Taylor,Q622441,Liberal Party (UK),6089,Q918412,General election 1955,3
,Q1701413,John Peyton,Q9626,Conservative Party (UK),23701,Q3722280,General election 1951,1
,,Moss Murray,Q9630,Labour Party (UK),20780,Q3722280,General election 1951,2
,,Marguerite L Winsor,Q622441,Liberal Party (UK),6118,Q3722280,General election 1951,3
,Q8014028,William Kingsmill,Q9626,Conservative Party (UK),21145,Q748667,General election 1950,1
,,Maurice Shinwell,Q9630,Labour Party (UK),19532,Q748667,General election 1950,2
,Q16013251,Leon MacLaren,Q622441,Liberal Party (UK),8990,Q748667,General election 1950,3
,Q8014028,William Kingsmill,Q9626,Conservative Party (UK),16815,Q918397,General election 1945,1
,Q6742467,Malcolm MacPherson,Q9630,Labour Party (UK),16641,Q918397,General election 1945,2
,,James Douglas Bateman,Q622441,Liberal Party (UK),11057,Q918397,General election 1945,3
,Q5538418,George Davies,Q9626,Conservative Party (UK),17640,Q918378,General election 1935,1
,,James Douglas Bateman,Q622441,Liberal Party (UK),12482,Q918378,General election 1935,2
Q98579174,,Albert Edward Millett,Q9630,Labour Party (UK),7567,Q918378,General election 1935,3
,Q5538418,George Davies,Q9626,Conservative Party (UK),20165,Q918375,General election 1931,1
,,Percy Holt Heffer,Q622441,Liberal Party (UK),14046,Q918375,General election 1931,2
,Q5644949,Hamilton Fyfe,Q9630,Labour Party (UK),5377,Q918375,General election 1931,3
,Q5538418,George Davies,Q9626,Unionist Party (UK),15526,Q517639,General election 1929,1
,,Percy Holt Heffer,Q622441,Liberal Party (UK),14679,Q517639,General election 1929,2
,Q5480756,Francis Douglas,Q9630,Labour Party (UK),7609,Q517639,General election 1929,3
,Q5538418,George Davies,Q9626,Unionist Party (UK),14477,Q2632991,General election 1924,1
,Q23002798,Charles Waley Cohen,Q622441,Liberal Party (UK),9320,Q2632991,General election 1924,2
,,James Lievsley George,Q9630,Labour Party (UK),6179,Q2632991,General election 1924,3
,Q5538418,George Davies,Q9626,Unionist Party (UK),13205,Q17059317,1923 Yeovil by-election,1
,Q8013900,William Kelly,Q9630,Labour Party (UK),8140,Q17059317,1923 Yeovil by-election,2
,Q23002798,Charles Waley Cohen,Q622441,Liberal Party (UK),7024,Q17059317,1923 Yeovil by-election,3
,Q4819126,Aubrey Herbert,Q9626,Unionist Party (UK),10522,Q3042701,General election 14 December 1918,1
,Q8013900,William Kelly,Q9630,Labour Party (UK),7589,Q3042701,General election 14 December 1918,2
,,J. R. Brough,Q622441,Liberal Party (UK),2743,Q3042701,General election 14 December 1918,3
